creators,date,ia_formats,ia_id,ia_url,ol_id,publisher,text_filename,title,trove_url,version_id,work_id
Ernst Eduard Lemcke 1844-1919,1901,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Metadata|DjVuTXT|Djvu XML|Metadata|Metadata|Scandata|Single Page Processed TIFF ZIP,creationrecreat00lemcgoog,https://archive.org/details/creationrecreat00lemcgoog,OL6566322M,"Orange, N.J Priv. print.",creationrecreat00lemcgoog_djvu.txt,"Creation, re-creation.",https://trove.nla.gov.au/version/705131,705131,655027
"Morison, John of New South Wales.",1894,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,australiaasitiso00mori,https://archive.org/details/australiaasitiso00mori,OL13512767M,London Longmans,australiaasitiso00mori_djvu.txt,"Australia as it is; or, Facts and features, sketches and incidents of Australia and Australian life with notices of New Zealand by a clergyman (John Morison).",https://trove.nla.gov.au/version/2300685,2300685,6556473
Franklyn Y. Fitch,1883,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JPEG Tar|Scandata|Scan Factors,lifetravelsadven00fitc,https://archive.org/details/lifetravelsadven00fitc,OL7089377M,New York John W. Lovell,lifetravelsadven00fitc_djvu.txt,"The life, travels and adventures of an American wanderer a truthful narrative of events in the life of Alonzo P. De Milt. Containing his early adventures among the Indians of Florida; his life in the gold mines of California and Australia; his explorations of the Andes and the Amazon and its tributaries, etc., etc., interspersed with sketches and narratives illustrating life, manners, customs and scenery in Mexico, Central America, Peru, Brazil, Australia, the South Sea Islands, and the United States... By Franklyn Y. Fitch.",https://trove.nla.gov.au/version/709649 1146671 1432066,709649 1146671 1432066,659343
Franklyn Y. Fitch,1883,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,lifetravelsanda01fitcgoog,https://archive.org/details/lifetravelsanda01fitcgoog,OL6568431M,New York John W. Lovell,lifetravelsanda01fitcgoog_djvu.txt,"The life, travels and adventures of an American wanderer a truthful narrative of events in the life of Alonzo P. De Milt. Containing his early adventures among the Indians of Florida; his life in the gold mines of California and Australia; his explorations of the Andes and the Amazon and its tributaries, etc., etc., interspersed with sketches and narratives illustrating life, manners, customs and scenery in Mexico, Central America, Peru, Brazil, Australia, the South Sea Islands, and the United States... By Franklyn Y. Fitch.",https://trove.nla.gov.au/version/709649 1146671 1432066,709649 1146671 1432066,659343
Franklyn Y. Fitch,1883,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|Single Page Processed JPEG ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,lifetravelsandad00fitciala,https://archive.org/details/lifetravelsandad00fitciala,OL7023181M,New York John W. Lovell,lifetravelsandad00fitciala_djvu.txt,"The life, travels and adventures of an American wanderer a truthful narrative of events in the life of Alonzo P. De Milt. Containing his early adventures among the Indians of Florida; his life in the gold mines of California and Australia; his explorations of the Andes and the Amazon and its tributaries, etc., etc., interspersed with sketches and narratives illustrating life, manners, customs and scenery in Mexico, Central America, Peru, Brazil, Australia, the South Sea Islands, and the United States... By Franklyn Y. Fitch.",https://trove.nla.gov.au/version/709649 1146671 1432066,709649 1146671 1432066,659343
Catherine Martin 1848-1937,1892,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,silentsea02mart,https://archive.org/details/silentsea02mart,OL24131524M,London R. Bentley,silentsea02mart_djvu.txt,The silent sea by Mrs. Alick Macleod [pseud.],https://trove.nla.gov.au/version/49200301,49200301,6614986
"Lawrence, William John 1862-1940|Brooke, Gustavus Vaughan, 1818-1866.",1892,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Metadata|DjVuTXT|Djvu XML|Metadata|Metadata|Scandata|Single Page Processed TIFF ZIP,lifegustavusvau00lawrgoog,https://archive.org/details/lifegustavusvau00lawrgoog,OL6573591M,Belfast W. & G. Baird,lifegustavusvau00lawrgoog_djvu.txt,The life of Gustavus Vaughan Brooke tragedian. By W. J. Lawrence.,https://trove.nla.gov.au/version/720725,720725,669911
"John Tebbutt 1834-1917|Tebbutt's Observatory (Windsor, N.S.W.)",1887,JPEG Thumb|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Scandata|Single Page Processed TIFF ZIP,historyanddescr00nsgoog,https://archive.org/details/historyanddescr00nsgoog,OL6573667M,Sydney Cook,historyanddescr00nsgoog_djvu.txt,"History and description of Mr. Tebbutt's observatory, Windsor, New South Wales by John Tebbutt.",https://trove.nla.gov.au/version/720921,720921,670105
"Victoria. Dept of agriculture.|Crowe, Robert.|Wilson, D.",1898,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,moderndairying00wilsgoog,https://archive.org/details/moderndairying00wilsgoog,OL6574149M,"Melbourne R.S. Brain, government printer",moderndairying00wilsgoog_djvu.txt,"Modern dairying by Messrs. D. Wilson and R. Crowe, dairy experts.",https://trove.nla.gov.au/version/721914 1362465,721914 1362465,671078
"Victoria. Dept. of Agriculture.|Crowe, Robert.|Wilson, D.",1898,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,moderndairying00victrich,https://archive.org/details/moderndairying00victrich,OL7073589M,"Melbourne R.S. Brain, government printer",moderndairying00victrich_djvu.txt,"Modern dairying by Messrs. D. Wilson and R. Crowe, dairy experts.",https://trove.nla.gov.au/version/721914 1362465,721914 1362465,671078
"Barrington, George 1755-1804",1810,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,historyofnewsout00barr,https://archive.org/details/historyofnewsout00barr,OL6952930M,"London Printed for M. Jones ... & Sherwood, Neely & Jones ...",historyofnewsout00barr_djvu.txt,"The history of New South Wales, including Botany Bay, Port Jackson, Parramatta, Sydney, and all its dependancies, from the original discovery of the island with the customs and manners of the natives, and an account of the English colony, from its foundation, to the present time by George Barrington, superintendant of the convicts ; enriched with beautiful coloured prints.",https://trove.nla.gov.au/version/49091075,49091075,6710853
"Barrington, George 1755-1804",1802,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,historyofnewsout00barrrich,https://archive.org/details/historyofnewsout00barrrich,OL14013066M,London Printed for M. Jones,historyofnewsout00barrrich_djvu.txt,"The history of New South Wales including Botany Bay, Port Jackson, Pamaratta, Sydney, and all its dependancies, from the original discovery of the island : with the customs and manners of the natives, and an account of the English colony from its foundation to the present time by George Barrington ; enriched with beautiful coloured printsElectronic resource",https://trove.nla.gov.au/version/2450596,2450596,6710853
Alfred M. Lilienthal,1982,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents,manualofmethodis00hawl,https://archive.org/details/manualofmethodis00hawl,OL3509382M,"New Brunswick, N.J North American",manualofmethodis00hawl_djvu.txt,The Zionist connection II what price peace? Alfred M. Lilienthal.,https://trove.nla.gov.au/version/209817821,209817821,6766532
"New South Wales. Bureau of Statistics and Economics.|Coghlan, T. A. (Timothy Augustine), Sir, 1856-1926",1894,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924030376473,https://archive.org/details/cu31924030376473,OL24183903M,"Sydney C. Potter, government printer",cu31924030376473_djvu.txt,"Results of a census of New South Wales taken for the night of the 5th April, 1891 Comp. under the direction of T.A. Coghlan, government statistician. In nine parts",https://trove.nla.gov.au/version/260751859,260751859,6805389
Ida Lee,1915,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,logbooksofladyne00leei,https://archive.org/details/logbooksofladyne00leei,OL6580132M,London Grafton,logbooksofladyne00leei_djvu.txt,"The logbooks of the 'Lady Nelson,' with the journal of her first commander Lieutenant James Grant. By Ida Lee (Mrs. Charles Bruce Marriott) with sixteen charts and illustrations from the originals in the Admiralty Library.",https://trove.nla.gov.au/version/732269,732269,680856
"Hamilton, Ian, Sir, 1853-1947.",1915,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,officerstraining00hami,https://archive.org/details/officerstraining00hami,OL6582410M,Washington [Govt. Print. Off.],officerstraining00hami_djvu.txt,The Officers training corps of Great Britain the Australian system of national defense; the Swiss system of national defense ...,https://trove.nla.gov.au/version/736508,736508,684724
Lenna Frances Cooper 1884-,1916,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|MARC Binary|Metadata|Scandata|Single Page Processed TIFF ZIP,newcookeryabook00coopgoog,https://archive.org/details/newcookeryabook00coopgoog,OL6583379M,"Battle Creek, Mich The Good health publishing co.",newcookeryabook00coopgoog_djvu.txt,The new cookery by Lenna Frances Cooper.,https://trove.nla.gov.au/version/738195,738195,686322
"Australia. Royal Commission on the Meat Export Trade.|Street, Philip Whistler, 1863-",1915,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,reportwithappend00austrich,https://archive.org/details/reportwithappend00austrich,OL6584029M,"London H. M. Stationery off., Darling and Son, Limited [printers]",reportwithappend00austrich_djvu.txt,Report (with appendices) of the Royal Commission (Mr. Justice Street) on the Export Trade of Australia.,https://trove.nla.gov.au/version/739303,739303,687383
"Roberts, Morley 1857-1942",1904,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924013217876,https://archive.org/details/cu31924013217876,OL24173207M,Boston L.C. Page & company,cu31924013217876_djvu.txt,Rachel Marr by Morley Roberts ....,https://trove.nla.gov.au/version/49197243,49197243,6875707
R. H. Horne 1802-1884,1872,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924013484948,https://archive.org/details/cu31924013484948,OL24174492M,London Ellis and Green,cu31924013484948_djvu.txt,"Orion an epic poem, in three books By R.H. Horne ....",https://trove.nla.gov.au/version/260735129,260735129,6895223
R. H. Horne 1802-1884,1843,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,orionepicpoemint00horn,https://archive.org/details/orionepicpoemint00horn,OL25481897M,London J. Miller,orionepicpoemint00horn_djvu.txt,"Orion an epic poem, in three books",https://trove.nla.gov.au/version/209831633,209831633,6895223
United States Board on Geographic Names.|United States. Defense Mapping Agency. Hydrographic/Topographic Center.|Geological Survey (U.S.). National Mapping Division.|National Science Foundation (U.S.). Division of Polar Programs.,1989,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Name Metadata|Metadata|Single Page Original JP2 Tar|Scandata,gazetteerofantar00unit,https://archive.org/details/gazetteerofantar00unit,OL24130590M,"[Washington, D.C National Science Foundation]",gazetteerofantar00unit_djvu.txt,Gazetteer of the Antarctic names approved by the United States Board on Geographic Names.,https://trove.nla.gov.au/version/49221396,49221396,6905465
"Emer de Vattel 1714-1767|Chitty, Joseph, 1776-1841, ed.|Ingraham, Edward D. 1793-1854, ed.",1855,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|Metadata|Scandata,lawnationsorpri00chitgoog,https://archive.org/details/lawnationsorpri00chitgoog,OL6586266M,Philadelphia T. &  J.W. Johnson,lawnationsorpri00chitgoog_djvu.txt,"The law of nations or, Principles of the law of nature, applied to the conduct and affairs of nations and sovereigns. From the French of Monsieur de Vattel ... From the new ed. by Joseph Chitty ... with additional notes and references, by Edward D. Ingraham, esq.",https://trove.nla.gov.au/version/743837,743837,691644
"Seymour, Charles 1885-1963",1916,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Scandata|Single Page Processed TIFF ZIP,diplomaticbackg00seymgoog,https://archive.org/details/diplomaticbackg00seymgoog,OL6586340M,New Haven Yale University Press,diplomaticbackg00seymgoog_djvu.txt,"The diplomatic background of the war, 1870-1914 by Charles Seymour.",https://trove.nla.gov.au/version/744032,744032,691834
"Victoria. Supreme Court|Wyatt, Alfred|Webb, George H. F.",1862,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|Metadata|Scandata,reportscasesarg00webbgoog,https://archive.org/details/reportscasesarg00webbgoog,OL25490653M,Melbourne Sands and McDougall,reportscasesarg00webbgoog_djvu.txt,Reports of cases argued and determined in the Supreme Court of Victoria,https://trove.nla.gov.au/version/209814806,209814806,6926638
Janette Turner Hospital 1942-,1983,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents,storyofheathenh00read,https://archive.org/details/storyofheathenh00read,OL15194415M,Toronto McClelland and Stewart-Bantam,storyofheathenh00read_djvu.txt,The ivory swing Janette Turner Hospital.,https://trove.nla.gov.au/version/182027688,182027688,6928455
Louis Becke 1855-1913,1898,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents,wildlifeinsouthe00beck,https://archive.org/details/wildlifeinsouthe00beck,OL6907479M,New York New Amsterdam book company,wildlifeinsouthe00beck_djvu.txt,Wild life in southern seas by Louis Becke.,https://trove.nla.gov.au/version/209836210,209836210,6932249
"Brown, W. Jethro 1868-1930",1915,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|MARC Binary|Metadata|Scandata|Single Page Processed TIFF ZIP,preventionandco00browgoog,https://archive.org/details/preventionandco00browgoog,OL6588722M,New York E.P. Dutton and company,preventionandco00browgoog_djvu.txt,The prevention and control of monopolies by W. Jethro Brown...,https://trove.nla.gov.au/version/748483,748483,695695
"Brown, W. Jethro 1868-",1914,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,preventioncontro00browuoft,https://archive.org/details/preventioncontro00browuoft,OL7057379M,London J. Murray,preventioncontro00browuoft_djvu.txt,The prevention and control of monopolies by W. Jethro Brown ...,https://trove.nla.gov.au/version/1299217,1299217,695695
Samuel Sidney 1813-1883,1853,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,threecoloniesau02sidngoog,https://archive.org/details/threecoloniesau02sidngoog,OL6589112M,"London Ingram, Cooke & co.",threecoloniesau02sidngoog_djvu.txt,"The three colonies of Australia: New South Wales, Victoria, South Australia their pastures, copper mines, & gold fields. By Samuel Sidney.",https://trove.nla.gov.au/version/749137 1881127,749137 1881127,696266
Samuel Sidney 1813-1883,1853,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP,threecoloniesofa00sidnrich,https://archive.org/details/threecoloniesofa00sidnrich,OL7181469M,"London Ingram, Cooke and co.",threecoloniesofa00sidnrich_djvu.txt,"The three colonies of Australia: New South Wales, Victoria, South Australia their pastures, copper mines, & gold fields.",https://trove.nla.gov.au/version/749137 1881127,749137 1881127,696266
Samuel Sidney 1813-1883,1852,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,threecoloniesofa00sidn,https://archive.org/details/threecoloniesofa00sidn,OL23348196M,"London Ingram, Cooke, & Co.",threecoloniesofa00sidn_djvu.txt,"The three colonies of Australia, New South Wales, Victoria, South Australia their pastures, copper mines, & gold fields by Samuel Sidney ; with numerous engravings.",https://trove.nla.gov.au/version/3344137,3344137,696266
"Horn Scientific Expedition (1894)|Spencer, Baldwin, Sir, 1860-1929.|Horn, William Austin, 1841-1922.",1896,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|MARC Binary|Metadata|Scandata|Single Page Processed TIFF ZIP,reportonworkhor00horngoog,https://archive.org/details/reportonworkhor00horngoog,OL6589554M,London Dulau,reportonworkhor00horngoog_djvu.txt,Report on the work of the Horn Scientific Expedition to Central  Australia edited by Baldwin Spencer.,https://trove.nla.gov.au/version/749926,749926,696917
"Australian Museum|Ratte, F. d. 1889?",1885,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Scandata|Single Page Processed TIFF ZIP,descriptivecata00rattgoog,https://archive.org/details/descriptivecata00rattgoog,OL6590848M,"Sydney J. Richards, government printer",descriptivecata00rattgoog_djvu.txt,"Descriptive catalogue (with notes) of the general collection of minerals in the Australian museum by A. Felix Ratte ... Printed by order of the trustees, E.P. Ramsay ... curator.",https://trove.nla.gov.au/version/752453,752453,698877
"Australian Museum|Lendenfeld, R. von 1858-1913.",1888,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Name Metadata|Metadata|Single Page Original JP2 Tar|Scandata|Scan Factors,descriptivecatal01aust,https://archive.org/details/descriptivecatal01aust,OL6590849M,London Printed by Taylor and Francis,descriptivecatal01aust_djvu.txt,"Descriptive catalogue of the sponges in the Australian Museum, Sydney by Robert von Lendenfeld.",https://trove.nla.gov.au/version/752467,752467,698888
Loomis Havemeyer 1886-,1916,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,dramaofsavagepeo00have,https://archive.org/details/dramaofsavagepeo00have,OL6591413M,"New Haven Yale university press; [etc., etc.]",dramaofsavagepeo00have_djvu.txt,The drama of savage peoples by Loomis Havemeyer ...,https://trove.nla.gov.au/version/753616,753616,699772
"Joseph James Fletcher|Linnean Society of New South Wales, Sydney.",1893,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Name Metadata|Metadata|Single Page Original JP2 Tar|Scandata|Scan Factors,macleaymemorialv00flet,https://archive.org/details/macleaymemorialv00flet,OL6592090M,Sydney [etc.] The Society,macleaymemorialv00flet_djvu.txt,The Macleay memorial volume ed. by J. J. Fletcher.,https://trove.nla.gov.au/version/755052,755052,701018
Ellis Rowan 1848-1922,1898,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,aflowerhunterin00rowagoog,https://archive.org/details/aflowerhunterin00rowagoog,OL6592096M,London J. Murray,aflowerhunterin00rowagoog_djvu.txt,A flower-hunter in Queensland & New Zealand by Mrs. Rowan.,https://trove.nla.gov.au/version/755073,755073,701038
Anna L. Colcord,1908,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Single Page Original JP2 Tar|Scandata,friendinkitcheno01colc,https://archive.org/details/friendinkitcheno01colc,OL7000353M,"Washington, D.C Review and Herald Pub. Association",friendinkitcheno01colc_djvu.txt,"A friend in the kitchen or, What to cook and how to cook it containing about 400 choice recipes carefully tested, by Mrs. Anna L. Colcord.",https://trove.nla.gov.au/version/50296971,50296971,7011029
Anna L Colcord|Katherine Golden Bitting Collection on Gastronomy (Library of Congress),1899,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,friendinkitcheno00colc,https://archive.org/details/friendinkitcheno00colc,OL23662856M,"Oakland, Cal Pacific press publishing company",friendinkitcheno00colc_djvu.txt,"A friend in the kitchen or, What to cook and how to cook it ... By Mrs. Anna L. Colcord ...",https://trove.nla.gov.au/version/261088862,261088862,7011029
Columbia University. Dramatic Museum.,1915,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|MARC Binary|Metadata|Scandata|Single Page Processed TIFF ZIP,publicationsdra00talmgoog,https://archive.org/details/publicationsdra00talmgoog,OL6592261M,[New York Printed for the Dramatic museum of Columbia university,publicationsdra00talmgoog_djvu.txt,Publications of the Dramatic museum of Columbia university in the city of New York.,https://trove.nla.gov.au/version/755327,755327,701271
"Moore, Charles 1855-1942",1915,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,historyofmichiga01moor,https://archive.org/details/historyofmichiga01moor,OL6592304M,Chicago The Lewis Publishing co.,historyofmichiga01moor_djvu.txt,History of Michigan by Charles Moore ...,https://trove.nla.gov.au/version/755373,755373,701312
Ernest Scott 1867-1939,1916,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,shorthistoryofau00scotuoft,https://archive.org/details/shorthistoryofau00scotuoft,OL6598355M,"London H. Milford, Oxford University Press",shorthistoryofau00scotuoft_djvu.txt,A short history of Australia by Ernest Scott.,https://trove.nla.gov.au/version/766821,766821,711039
Sydney Partrige,1907,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,rockysectionaust00part,https://archive.org/details/rockysectionaust00part,OL7044098M,Brisbane Steele Rudd,rockysectionaust00part_djvu.txt,Rocky section an Australian romance.,https://trove.nla.gov.au/version/1245608,1245608,7123897
Eldon Cobb Evans,1917,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,historyofaustral00evan,https://archive.org/details/historyofaustral00evan,OL14943508M,Chicago Univ. of Chicago Libraries,historyofaustral00evan_djvu.txt,A history of the Australian ballot system in the United States.,https://trove.nla.gov.au/version/209746930,209746930,713500
